question_id,set_id,set_title,question_order,prompt,sentence_template,blank_count,options_text,correct_order_text,distractors_text,final_sentence,grammar_tags_text
202605-0505-1-Q05,202605-0505-1,5.5 - 1,5,Who is organizing the college’s charity run?,______ ______ ______ ______ ______ ______ is.,6,"[""don’t"", ""know"", ""coordinator"", ""I"", ""the"", ""who""]","[""I"", ""don’t"", ""know"", ""who"", ""the"", ""coordinator""]",[],I don’t know who the coordinator is.,
202605-0505-1-Q06,202605-0505-1,5.5 - 1,6,Why haven’t you visited the university’s new art exhibit?,I’ve ______ ______ ______ ______ ______ ______.,6,"[""been"", ""up"", ""other"", ""tied"", ""responsibilities"", ""with""]","[""been"", ""tied"", ""up"", ""with"", ""other"", ""responsibilities""]",[],I’ve been tied up with other responsibilities.,
202605-0505-1-Q07,202605-0505-1,5.5 - 1,7,Where is the best place to eat around campus?,______ ______ ______ ______ ______ ______ ______?,7,"[""of restaurant"", ""me"", ""you’re"", ""looking"", ""for"", ""what type"", ""can you tell""]","[""can you tell"", ""me"", ""what type"", ""of restaurant"", ""you’re"", ""looking"", ""for""]",[],Can you tell me what type of restaurant you’re looking for?,
202605-0505-1-Q08,202605-0505-1,5.5 - 1,8,Did you invite Sarah to the graduation party?,______ ______ ______ ______ ______ ______ ______.,7,"[""no,"", ""an invitation"", ""send"", ""I"", ""forgot"", ""to"", ""her""]","[""no,"", ""I"", ""forgot"", ""to"", ""send"", ""her"", ""an invitation""]",[],"No, I forgot to send her an invitation.",
202605-0505-1-Q09,202605-0505-1,5.5 - 1,9,Who prepared the presentation?,______ ______ sure ______ ______ ______.,5,"[""I’m"", ""who"", ""worked"", ""on it"", ""not""]","[""I’m"", ""not"", ""who"", ""worked"", ""on it""]",[],I’m not sure who worked on it.,
202605-0505-1-Q10,202605-0505-1,5.5 - 1,10,Who is leading the robotics club meeting tomorrow?,I ______ ______ ______ ______ ______ ______ ______.,7,"[""in"", ""who"", ""charge"", ""of it"", ""don’t"", ""is"", ""know""]","[""don’t"", ""know"", ""who"", ""is"", ""in"", ""charge"", ""of it""]",[],I don’t know who is in charge of it.,
202605-0505-2-Q01,202605-0505-2,5.5 - 2,1,Why aren’t you going to the party tonight?,______ ______ ______ ______ ______ tomorrow.,5,"[""exam"", ""I"", ""an"", ""have"", ""important""]","[""I"", ""have"", ""an"", ""important"", ""exam""]",[],I have an important exam tomorrow.,
202605-0505-2-Q02,202605-0505-2,5.5 - 2,2,I stayed up late finishing my assignment last night.,______ ______ ______ ______ ______ ______ ______?,7,"[""did"", ""you"", ""submit"", ""time"", ""to"", ""it on"", ""manage""]","[""did"", ""you"", ""manage"", ""to"", ""submit"", ""it on"", ""time""]",[],Did you manage to submit it on time?,
202605-0505-2-Q03,202605-0505-2,5.5 - 2,3,Who is your favorite classmate?,______ ______ ______ ______ ______ ______ ______.,7,"[""most"", ""the"", ""I"", ""like"", ""who"", ""decide"", ""I can’t""]","[""I can’t"", ""decide"", ""who"", ""I"", ""like"", ""the"", ""most""]",[],I can’t decide who I like the most.,
202605-0505-2-Q04,202605-0505-2,5.5 - 2,4,Why didn’t you bring your notes to the study group?,______ ______ ______ ______ ______.,5,"[""at"", ""I"", ""them"", ""home"", ""forgot""]","[""I"", ""forgot"", ""them"", ""at"", ""home""]",[],I forgot them at home.,
202605-0505-2-Q05,202605-0505-2,5.5 - 2,5,Why haven’t you submitted your homework?,______ had ______ ______ ______.,4,"[""some difficulty"", ""the assignment"", ""understanding"", ""I""]","[""I"", ""some difficulty"", ""understanding"", ""the assignment""]",[],I had some difficulty understanding the assignment.,
202605-0505-2-Q06,202605-0505-2,5.5 - 2,6,Who is presenting in class tomorrow?,______ ______ ______ ______ ______ is.,5,"[""the speaker"", ""don’t"", ""who"", ""I"", ""know""]","[""I"", ""don’t"", ""know"", ""who"", ""the speaker""]",[],I don’t know who the speaker is.,
202605-0505-2-Q07,202605-0505-2,5.5 - 2,7,Why haven’t you replied to my text?,______ ______ ______ ______ ______ ______ ______.,7,"[""in"", ""class"", ""I was"", ""up"", ""my"", ""caught"", ""biology""]","[""I was"", ""caught"", ""up"", ""in"", ""my"", ""biology"", ""class""]",[],I was caught up in my biology class.,
202605-0505-2-Q08,202605-0505-2,5.5 - 2,8,I just bought a new backpack to carry my books.,______ ______ ______ ______ ______ ______ ______?,7,"[""do you"", ""discounts"", ""students"", ""for"", ""if they"", ""know"", ""offer""]","[""do you"", ""know"", ""if they"", ""offer"", ""discounts"", ""for"", ""students""]",[],Do you know if they offer discounts for students?,
202605-0505-2-Q09,202605-0505-2,5.5 - 2,9,Why didn’t you join the virtual class?,______ ______ technical ______ ______ ______ ______.,6,"[""my"", ""with"", ""computer"", ""had"", ""I"", ""difficulties""]","[""I"", ""had"", ""difficulties"", ""with"", ""my"", ""computer""]",[],I had technical difficulties with my computer.,
202605-0505-2-Q10,202605-0505-2,5.5 - 2,10,Where did you purchase the supplies for class?,______ ______ ______ ______ ______ ______ ______?,7,"[""if they"", ""like to"", ""offer"", ""know"", ""student"", ""discounts"", ""would you""]","[""would you"", ""like to"", ""know"", ""if they"", ""offer"", ""student"", ""discounts""]",[],Would you like to know if they offer student discounts?,
202605-0506-1-Q01,202605-0506-1,5.6 - 1,1,Why did the professor want to meet with you?,______ wasn't sure ______ ______ ______ ______ ______.,6,"[""she"", ""if"", ""everyone was"", ""the"", ""aware of"", ""updates""]","[""she"", ""if"", ""everyone was"", ""aware of"", ""the"", ""updates""]",[],She wasn't sure if everyone was aware of the updates.,
202605-0506-1-Q02,202605-0506-1,5.6 - 1,2,I had to miss the literature class yesterday.,______ ______ ______ ______ ______ someone?,5,"[""get"", ""from"", ""did you"", ""notes"", ""the""]","[""did you"", ""get"", ""the"", ""notes"", ""from""]",[],Did you get the notes from someone?,
202605-0506-1-Q03,202605-0506-1,5.6 - 1,3,I just finished reading the latest bestseller novel assigned for our literature class.,______ ______ ______ ______ ______ ______ weekend?,6,"[""signing books"", ""the author"", ""know if"", ""do you"", ""will be"", ""this""]","[""do you"", ""know if"", ""the author"", ""will be"", ""signing books"", ""this""]",[],Do you know if the author will be signing books this weekend?,
202605-0506-1-Q04,202605-0506-1,5.6 - 1,4,What did your professor say on the last day of class?,He was ______ ______ ______ ______.,4,"[""had enjoyed most"", ""the students"", ""which lesson"", ""curious about""]","[""curious about"", ""which lesson"", ""the students"", ""had enjoyed most""]",[],He was curious about which lesson the students had enjoyed most.,
202605-0506-1-Q05,202605-0506-1,5.6 - 1,5,Why aren't you participating in the class debate?,______ ______ ______ ______ ______ ______ ______.,7,"[""they"", ""does"", ""me"", ""not"", ""interest"", ""chose"", ""the topic""]","[""the topic"", ""they"", ""chose"", ""does"", ""not"", ""interest"", ""me""]",[],The topic they chose does not interest me.,
202605-0506-1-Q06,202605-0506-1,5.6 - 1,6,I missed the last bus to school.,______ ______ ______ ______?,4,"[""call"", ""taxi instead"", ""can you"", ""a""]","[""can you"", ""call"", ""a"", ""taxi instead""]",[],Can you call a taxi instead?,
202605-0506-1-Q07,202605-0506-1,5.6 - 1,7,I have a job interview for the school dining hall position soon.,______ ______ ______ ______ ______?,5,"[""did you"", ""to common"", ""interview questions"", ""prepare"", ""your answers""]","[""did you"", ""prepare"", ""your answers"", ""to common"", ""interview questions""]",[],Did you prepare your answers to common interview questions?,
202605-0506-1-Q08,202605-0506-1,5.6 - 1,8,What did the professor say about our group project?,______ ______ ______ ______ ______ ______.,6,"[""our teamwork"", ""to discuss"", ""and time management"", ""how we"", ""could improve"", ""she wanted""]","[""she wanted"", ""to discuss"", ""how we"", ""could improve"", ""our teamwork"", ""and time management""]",[],She wanted to discuss how we could improve our teamwork and time management.,
202605-0506-1-Q09,202605-0506-1,5.6 - 1,9,Did you enjoy the drama club's performance last night?,______ ______ was ______ ______ ______.,5,"[""very"", ""not"", ""the"", ""compelling"", ""storyline""]","[""the"", ""storyline"", ""not"", ""very"", ""compelling""]",[],The storyline was not very compelling.,
202605-0506-1-Q10,202605-0506-1,5.6 - 1,10,I heard there will be a workshop on creative writing next month.,______ ______ ______ ______ ______?,5,"[""know if"", ""do you"", ""yet"", ""is open"", ""the registration""]","[""do you"", ""know if"", ""the registration"", ""is open"", ""yet""]",[],Do you know if the registration is open yet?,
202605-0510-1-Q01,202605-0510-1,5.10 - 1,1,Did you hear about the new restaurant that opened near campus?,______ haven't ______ ______ ______ ______ ______.,6,"[""the"", ""about"", ""new"", ""I"", ""heard"", ""restaurant""]","[""I"", ""heard"", ""about"", ""the"", ""new"", ""restaurant""]",[],I haven't heard about the new restaurant.,
202605-0510-1-Q02,202605-0510-1,5.10 - 1,2,I am planning to organize the school's annual charity event next month.,______ ______ ______ ______ ______ ______ yet?,6,"[""have"", ""the"", ""you"", ""decided"", ""location"", ""on""]","[""have"", ""you"", ""decided"", ""on"", ""the"", ""location""]",[],Have you decided on the location yet?,
202605-0510-1-Q03,202605-0510-1,5.10 - 1,3,I've enrolled in a dance class for this semester.,______ ______ ______ ______ ______ ______ learning?,6,"[""of"", ""dance"", ""what style"", ""will"", ""you"", ""be""]","[""what style"", ""of"", ""dance"", ""will"", ""you"", ""be""]",[],What style of dance will you be learning?,
202605-0510-1-Q04,202605-0510-1,5.10 - 1,4,What was Maria asking about just now?,I think ______ ______ ______ ______ ______ ______.,6,"[""to study"", ""what time"", ""to know"", ""she wants"", ""you'll be available"", ""for the exam""]","[""she wants"", ""to know"", ""what time"", ""you'll be available"", ""to study"", ""for the exam""]",[],I think she wants to know what time you'll be available to study for the exam.,
202605-0510-1-Q05,202605-0510-1,5.10 - 1,5,I went to the seminar on leadership skills yesterday.,______ ______ ______ ______ ______ ______ handouts?,6,"[""the"", ""know if"", ""shared"", ""do you"", ""speaker"", ""any""]","[""do you"", ""know if"", ""the"", ""speaker"", ""shared"", ""any""]",[],Do you know if the speaker shared any handouts?,
202605-0510-1-Q06,202605-0510-1,5.10 - 1,6,I'm thinking about adopting a dog from the shelter near campus.,______ ______ ______ ______ ______?,5,"[""any puppies"", ""do you"", ""they have"", ""know if"", ""available""]","[""do you"", ""know if"", ""they have"", ""any puppies"", ""available""]",[],Do you know if they have any puppies available?,
202605-0510-1-Q07,202605-0510-1,5.10 - 1,7,I've been thinking about joining a new club at the university. Do you have any suggestions?,I heard ______ ______ ______ ______ ______ ______.,6,"[""environmental issues"", ""which you"", ""club that"", ""there's a"", ""focuses on"", ""might find interesting""]","[""there's a"", ""club that"", ""focuses on"", ""environmental issues"", ""which you"", ""might find interesting""]",[],"I heard there's a club that focuses on environmental issues, which you might find interesting.",
202605-0510-1-Q08,202605-0510-1,5.10 - 1,8,What did the counselor say about your course schedule?,______ ______ ______ ______ ______ ______ ______.,7,"[""that"", ""she wanted"", ""overlap"", ""classes"", ""to ensure"", ""don't"", ""my""]","[""she wanted"", ""to ensure"", ""that"", ""my"", ""classes"", ""don't"", ""overlap""]",[],She wanted to ensure that my classes don't overlap.,
202605-0510-1-Q09,202605-0510-1,5.10 - 1,9,Did the professor have any feedback about your research paper?,He ______ ______ ______ ______ ______ ______ ______.,7,"[""could explain"", ""was used"", ""asked if"", ""for data"", ""analysis"", ""I"", ""what methodology""]","[""asked if"", ""I"", ""could explain"", ""what methodology"", ""was used"", ""for data"", ""analysis""]",[],He asked if I could explain what methodology was used for data analysis.,
202605-0510-1-Q10,202605-0510-1,5.10 - 1,10,Why didn't you go to one of the school libraries yesterday?,______ ______ ______ ______ ______ ______ renovations.,6,"[""the library"", ""that"", ""open was"", ""closed for"", ""was supposed"", ""to be""]","[""the library"", ""that"", ""was supposed"", ""to be"", ""open was"", ""closed for""]",[],The library that was supposed to be open was closed for renovations.,
202605-0510-2-Q01,202605-0510-2,5.10 - 2,1,Did you manage to complete the class project on time?,There were ______ ______ ______ ______ ______ ______.,6,"[""in"", ""delays"", ""no"", ""final"", ""the"", ""stages""]","[""no"", ""delays"", ""in"", ""the"", ""final"", ""stages""]",[],There were no delays in the final stages.,
202605-0510-2-Q02,202605-0510-2,5.10 - 2,2,I'm looking for a new apartment closer to school.,______ you ______ ______ ______ ______ ______?,6,"[""contact"", ""any"", ""estate"", ""did"", ""real"", ""agents""]","[""did"", ""contact"", ""any"", ""real"", ""estate"", ""agents""]",[],Did you contact any real estate agents?,
202605-0510-2-Q03,202605-0510-2,5.10 - 2,3,I'm planning a weekend getaway to the mountains for our class.,______ ______ are ______ ______ ______ ______?,6,"[""you"", ""what"", ""planning"", ""do"", ""activities"", ""to""]","[""what"", ""activities"", ""you"", ""planning"", ""to"", ""do""]",[],What activities are you planning to do?,
202605-0510-2-Q04,202605-0510-2,5.10 - 2,4,Why did you extend your office hours to meet with those students?,They were ______ ______ ______ will ______ ______ ______.,6,"[""know"", ""curious to"", ""be used"", ""to grade"", ""what criteria"", ""their group assignments""]","[""curious to"", ""know"", ""what criteria"", ""be used"", ""to grade"", ""their group assignments""]",[],They were curious to know what criteria will be used to grade their group assignments.,
202605-0510-2-Q05,202605-0510-2,5.10 - 2,5,Our class meeting has been rescheduled to Friday morning.,Can ______ ______ ______ ______ ______ ______?,6,"[""tell"", ""affect our"", ""me whether"", ""you"", ""it will"", ""project deadlines""]","[""you"", ""tell"", ""me whether"", ""it will"", ""affect our"", ""project deadlines""]",[],Can you tell me whether it will affect our project deadlines?,
